what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1257864435089
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1257864437069
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1257864438881
activated,editor,org.eclipse.cdt.make.ui,6.0.0.200906161748,"org.eclipse.cdt.make.editor",1257864442328
activated,editor,org.eclipse.cdt.make.ui,6.0.0.200906161748,"org.eclipse.cdt.make.editor",1257864442376
closed,editor,org.eclipse.cdt.make.ui,6.0.0.200906161748,"org.eclipse.cdt.make.editor",1257864442376
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1257864444047
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1257864446206
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1257864447109
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1257864447957
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1257864448880
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1257864466912
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1257864468949
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1257864544058
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1257864544888
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1257864803234
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1257864806538
activated,editor,org.eclipse.cdt.make.ui,6.0.0.200906161748,"org.eclipse.cdt.make.editor",1257864811613
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1257864815988
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1257864817176
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1257864827857
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1257864827978
activated,editor,org.eclipse.cdt.make.ui,6.0.0.200906161748,"org.eclipse.cdt.make.editor",1257864830088
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1257864832007
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1257864834386
