what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1257854629578
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1257854656430
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1257854656526
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.refresh",1257854659549
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1257854666137
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1257854667484
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1257854667593
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.refresh",1257854669628
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1257854670997
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1257854865245
activated,editor,org.eclipse.cdt.make.ui,6.0.0.200906161748,"org.eclipse.cdt.make.editor",1257854865430
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1257854868286
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1257854881615
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1257854882814
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1257854899465
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1257854904352
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1257854905837
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1257854912389
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1257854912512
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.refresh",1257854912838
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1257854916392
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1257854917855
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1257854917954
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.refresh",1257854924171
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1257854930346
