what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.1.v200908111817,"org.eclipse.wst.common.project.facet.core",1257778567767
started,bundle,org.eclipse.wst.web,1.1.301.v200909021400,"org.eclipse.wst.web",1257778567768
os,sysinfo,,,"linux",1257778567770
arch,sysinfo,,,"x86",1257778567770
ws,sysinfo,,,"gtk",1257778567770
locale,sysinfo,,,"en_GB",1257778567770
processors,sysinfo,,,"1",1257778567771
java.runtime.name,sysinfo,,,"OpenJDK  Runtime Environment",1257778567771
java.runtime.version,sysinfo,,,"1.6.0_0-b11",1257778567771
java.specification.name,sysinfo,,,"Java Platform API Specification",1257778567771
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1257778567771
java.specification.version,sysinfo,,,"1.6",1257778567771
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1257778567771
java.version,sysinfo,,,"1.6.0_0",1257778567771
java.vm.info,sysinfo,,,"mixed mode, sharing",1257778567771
java.vm.name,sysinfo,,,"OpenJDK Client VM",1257778567771
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1257778567771
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1257778567771
java.vm.specification.version,sysinfo,,,"1.0",1257778567771
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1257778567771
java.vm.version,sysinfo,,,"1.6.0_0-b11",1257778567771
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.1.v200908111817,"org.eclipse.jst.common.project.facet.core",1257778568059
opened,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1257778568376
started,bundle,org.eclipse.team.svn.mylyn,0.7.8.I20090506-1500,"org.eclipse.team.svn.mylyn",1257778568583
started,bundle,org.eclipse.team.svn.core,0.7.8.I20090506-1500,"org.eclipse.team.svn.core",1257778568922
