what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1256943516542
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1256943536596
activated,perspective,com.android.ide.eclipse.ddms,0.9.1.v200905011822-1621,"com.android.ide.eclipse.ddms.Perspective",1256943542480
activated,view,com.android.ide.eclipse.ddms,0.9.1.v200905011822-1621,"com.android.ide.eclipse.ddms.views.DeviceView",1256943573388
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1256943577720
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1256943588473
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1256943589511
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1256943591018
activated,view,com.android.ide.eclipse.ddms,0.9.1.v200905011822-1621,"com.android.ide.eclipse.ddms.views.LogCatView",1256943591135
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1256943592774
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1256943645754
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1256943647815
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1256943967815
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1256943973442
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1256943976367
activated,perspective,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.JavaPerspective",1256943978965
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1256943979118
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1256943984144
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1256943994937
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.cut",1256944004752
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1256944005090
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1256944009507
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1256944009899
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1256944012027
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1256944015893
