what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1257861395556
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1257861396584
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineStart",1257861396978
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineStart",1257861397120
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1257861397936
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1257861403223
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1257861433824
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1257861440827
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1257861446841
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1257861448296
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1257861448348
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1257861455728
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1257861460578
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.refresh",1257861478291
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1257861480794
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1257861481552
activated,editor,org.eclipse.cdt.make.ui,6.0.0.200906161748,"org.eclipse.cdt.make.editor",1257861488308
activated,editor,org.eclipse.cdt.make.ui,6.0.0.200906161748,"org.eclipse.cdt.make.editor",1257861488322
closed,editor,org.eclipse.cdt.make.ui,6.0.0.200906161748,"org.eclipse.cdt.make.editor",1257861488322
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1257861490327
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1257861852366
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1257861853350
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1257861854300
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1257861856130
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1257861858126
