what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1256942067099
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1256942068007
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1256942068026
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1256942143387
activated,perspective,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.JavaPerspective",1256942165907
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1256942165970
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1256942175174
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1256942180024
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1256942182642
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1256942202984
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1256942206234
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineStart",1256942215863
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.cut",1256942216933
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1256942222158
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1256942223588
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1256942229265
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1256942231242
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1256942319638
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1256942329197
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1256942332191
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1256942346956
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1256942353520
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineStart",1256942358612
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1256942359591
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1256942360197
