what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1256941080037
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1256941094699
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1256941094765
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1256941100145
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1256941105547
activated,perspective,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.JavaPerspective",1256941106614
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1256941110828
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1256941115322
activated,perspective,com.android.ide.eclipse.ddms,0.9.1.v200905011822-1621,"com.android.ide.eclipse.ddms.Perspective",1256941117722
activated,view,com.android.ide.eclipse.ddms,0.9.1.v200905011822-1621,"com.android.ide.eclipse.ddms.views.LogCatView",1256941122097
activated,perspective,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.JavaPerspective",1256941152302
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1256941152354
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1256941158759
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1256941160735
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1256941165290
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1256941167558
activated,perspective,com.android.ide.eclipse.ddms,0.9.1.v200905011822-1621,"com.android.ide.eclipse.ddms.Perspective",1256941168627
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1256941195211
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1256941198017
activated,perspective,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.JavaPerspective",1256941199731
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineStart",1256941205152
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.cut",1256941206089
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1256941209033
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1256941209908
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1256941210354
