what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mtj.ui,1.0.0.v200906121354,"org.eclipse.mtj.ui",1249037138607
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249037142855
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249037144180
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249037754742
activated,view,org.eclipse.ui.views,3.4.0.I20090525-2000,"org.eclipse.ui.views.ContentOutline",1249037754765
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249037756497
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249037783604
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249037784059
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249037856367
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249037908047
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249043312555
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249043316202
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249043407494
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249043408664
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249043641850
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249043642500
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249043643480
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249043644082
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1249044101302
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1249044550249
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1249044554849
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1249044555689
started,bundle,org.eclipse.pde.api.tools,1.0.100.v20090526,"org.eclipse.pde.api.tools",1249044562927
started,bundle,org.eclipse.pde.api.tools.ui,1.0.100.v20090526,"org.eclipse.pde.api.tools.ui",1249044562972
started,bundle,org.eclipse.mylyn.java.ui,3.2.1.v20090722-0200-e3x,"org.eclipse.mylyn.java.ui",1249044563845
