what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1248806004841
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1248806011706
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1248806059971
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1248806067778
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1248806068694
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1248806106114
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1248806112018
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1248806115394
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1248806144377
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1248806149477
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1248806163224
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1248806170689
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1248806207966
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1248806207975
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1248806208162
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1248806208492
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1248806565569
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1248806574937
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1248806585143
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.selectAll",1248806595235
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1248806602083
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1248806616989
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1248806626764
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1248806641381
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1248806643614
