what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.commons.ui,3.2.1.v20090722-0200-e3x,"org.eclipse.mylyn.commons.ui",1248724411182
os,sysinfo,,,"linux",1248724411205
arch,sysinfo,,,"x86_64",1248724411205
ws,sysinfo,,,"gtk",1248724411205
locale,sysinfo,,,"en_GB",1248724411205
processors,sysinfo,,,"2",1248724411206
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1248724411206
java.runtime.version,sysinfo,,,"1.6.0_14-b08",1248724411206
java.specification.name,sysinfo,,,"Java Platform API Specification",1248724411206
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1248724411206
java.specification.version,sysinfo,,,"1.6",1248724411206
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1248724411206
java.version,sysinfo,,,"1.6.0_14",1248724411206
java.vm.info,sysinfo,,,"mixed mode",1248724411206
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1248724411206
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1248724411206
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1248724411206
java.vm.specification.version,sysinfo,,,"1.0",1248724411206
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1248724411206
java.vm.version,sysinfo,,,"14.0-b16",1248724411207
started,bundle,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui",1248724411465
started,bundle,org.eclipse.php.server.core,2.1.0.v20090610-1903,"org.eclipse.php.server.core",1248724411474
started,bundle,org.eclipse.mylyn.bugzilla.core,3.2.1.v20090722-0200-e3x,"org.eclipse.mylyn.bugzilla.core",1248724411483
started,bundle,org.eclipse.php.core,2.1.0.v20090617-2341,"org.eclipse.php.core",1248724411516
started,bundle,org.eclipse.jsch.core,1.1.100.I20090430-0408,"org.eclipse.jsch.core",1248724411609
