what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.ajdt.core,2.0.0.e35x-20090624-1600,"org.eclipse.ajdt.core",1248723983067
stopped,bundle,org.eclipse.contribution.weaving.jdt,2.0.0.e35x-20090624-1600,"org.eclipse.contribution.weaving.jdt",1248723983067
stopped,bundle,org.eclipse.contribution.xref.ui,2.0.0.e35x-20090624-1600,"org.eclipse.contribution.xref.ui",1248723983067
stopped,bundle,org.python.pydev.customizations,1.4.7.2843,"org.python.pydev.customizations",1248723983067
stopped,bundle,org.python.pydev.debug,1.4.7.2843,"org.python.pydev.debug",1248723983067
stopped,bundle,org.python.pydev.refactoring,1.4.7.2843,"org.python.pydev.refactoring",1248723983067
stopped,bundle,org.python.pydev.templates,1.4.7.2843,"org.python.pydev.templates",1248723983067
stopped,bundle,org.python.pydev,1.4.7.2843,"org.python.pydev",1248723983084
stopped,bundle,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui",1248723983142
stopped,bundle,org.eclipse.rse.importexport,1.2.0.v200906032235,"org.eclipse.rse.importexport",1248723983142
stopped,bundle,org.eclipse.rse.subsystems.shells.telnet,1.2.0.v200905272300,"org.eclipse.rse.subsystems.shells.telnet",1248723983142
stopped,bundle,org.eclipse.rse.useractions,1.1.100.v200905272300,"org.eclipse.rse.useractions",1248723983142
stopped,bundle,org.eclipse.rse.shells.ui,3.0.100.v200905272300,"org.eclipse.rse.shells.ui",1248723983142
stopped,bundle,org.eclipse.rse.files.ui,3.1.0.v200906102345,"org.eclipse.rse.files.ui",1248723983142
stopped,bundle,org.eclipse.rse.processes.ui,3.0.100.v200905272300,"org.eclipse.rse.processes.ui",1248723983142
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.400.v200904300717,"org.eclipse.wst.dtd.ui",1248723983142
stopped,bundle,org.eclipse.wst.wsdl.ui,1.2.202.v200904271449,"org.eclipse.wst.wsdl.ui",1248723983142
stopped,bundle,org.eclipse.wst.wsi.ui,1.0.500.v200901141851,"org.eclipse.wst.wsi.ui",1248723983142
stopped,bundle,org.eclipse.php.server.ui,2.1.0.v20090610-1903,"org.eclipse.php.server.ui",1248723983142
stopped,bundle,org.eclipse.php.debug.ui,2.1.0.v20090607-1526,"org.eclipse.php.debug.ui",1248723983142
stopped,bundle,org.eclipse.php.debug.core,2.1.0.v20090617-2341,"org.eclipse.php.debug.core",1248723983142
stopped,bundle,org.eclipse.php.ui,2.1.0.v20090617-2341,"org.eclipse.php.ui",1248723983142
stopped,bundle,org.eclipse.wst.jsdt.web.ui,1.0.200.v200904230847,"org.eclipse.wst.jsdt.web.ui",1248723983142
stopped,bundle,org.eclipse.wst.web.ui,1.1.300.v200905242131,"org.eclipse.wst.web.ui",1248723983142
stopped,bundle,org.eclipse.wst.html.ui,1.0.400.v200904292008,"org.eclipse.wst.html.ui",1248723983142
