what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.408.v200904211646,"org.eclipse.jst.ws.creation.ui",1248727816254
stopped,bundle,org.eclipse.jst.ws.consumption.ui,1.1.104.v200904211646,"org.eclipse.jst.ws.consumption.ui",1248727816254
stopped,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.300.v200902052230,"org.eclipse.jst.j2ee.webservice.ui",1248727816255
stopped,bundle,org.eclipse.jst.servlet.ui,1.1.300.v200902191739,"org.eclipse.jst.servlet.ui",1248727816255
stopped,bundle,org.eclipse.jst.jee.ui,1.0.200.v200905242144,"org.eclipse.jst.jee.ui",1248727816255
stopped,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.300.v200903120000,"org.eclipse.jst.j2ee.navigator.ui",1248727816255
stopped,bundle,org.eclipse.jst.j2ee.jca.ui,1.1.300.v200809052300,"org.eclipse.jst.j2ee.jca.ui",1248727816256
stopped,bundle,org.eclipse.jst.j2ee.ui,1.1.300.v200905132034,"org.eclipse.jst.j2ee.ui",1248727816256
stopped,bundle,org.eclipse.jst.jsf.ui,1.2.0.v20090427,"org.eclipse.jst.jsf.ui",1248727816256
stopped,bundle,org.eclipse.jst.common.project.facet.ui,1.4.0.v200906080500,"org.eclipse.jst.common.project.facet.ui",1248727816256
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.emitter,1.1.102.v200805140135,"org.eclipse.jst.j2ee.ejb.annotations.emitter",1248727816256
stopped,bundle,org.eclipse.jst.jsf.apache.trinidad.tagsupport,1.1.0.v20090525,"org.eclipse.jst.jsf.apache.trinidad.tagsupport",1248727816256
stopped,bundle,org.eclipse.jst.jsf.facesconfig.ui,1.1.4.v20090503,"org.eclipse.jst.jsf.facesconfig.ui",1248727816257
stopped,bundle,org.eclipse.jst.pagedesigner.jsf.ui,1.1.2.v20090317,"org.eclipse.jst.pagedesigner.jsf.ui",1248727816257
stopped,bundle,org.eclipse.jst.pagedesigner,1.2.0.v20090602,"org.eclipse.jst.pagedesigner",1248727816257
stopped,bundle,org.eclipse.jst.jsf.common.ui,1.1.1.v20081209,"org.eclipse.jst.jsf.common.ui",1248727816257
stopped,bundle,org.eclipse.jst.jsf.core,1.2.0.v20090514,"org.eclipse.jst.jsf.core",1248727816257
stopped,bundle,org.eclipse.jst.jsf.standard.tagsupport,1.1.202.v20090205,"org.eclipse.jst.jsf.standard.tagsupport",1248727816258
stopped,bundle,org.eclipse.jst.pagedesigner.jsp.core,1.1.2.v20090601,"org.eclipse.jst.pagedesigner.jsp.core",1248727816258
stopped,bundle,org.eclipse.jst.jsf.common,1.1.5.v20090505,"org.eclipse.jst.jsf.common",1248727816258
stopped,bundle,org.eclipse.wst.jsdt.web.support.jsp,1.0.200.v200904140255,"org.eclipse.wst.jsdt.web.support.jsp",1248727816258
stopped,bundle,org.eclipse.jst.jsp.ui,1.1.400.v200904292008,"org.eclipse.jst.jsp.ui",1248727816258
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.302.v200905260749,"org.eclipse.jst.ws.axis2.ui",1248727816258
stopped,bundle,org.eclipse.jst.ws.uddiregistry,1.0.400.v200901261650,"org.eclipse.jst.ws.uddiregistry",1248727816259
stopped,bundle,org.eclipse.jst.ws.ui,1.0.402.v200903111822,"org.eclipse.jst.ws.ui",1248727816259
