what,kind,bundleId,bundleVersion,description,time
ws,sysinfo,,,"gtk",1248804987469
locale,sysinfo,,,"en_GB",1248804987469
processors,sysinfo,,,"2",1248804987476
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1248804987476
java.runtime.version,sysinfo,,,"1.6.0_14-b08",1248804987476
java.specification.name,sysinfo,,,"Java Platform API Specification",1248804987476
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1248804987476
java.specification.version,sysinfo,,,"1.6",1248804987476
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1248804987476
java.version,sysinfo,,,"1.6.0_14",1248804987476
java.vm.info,sysinfo,,,"mixed mode",1248804987476
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1248804987476
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1248804987476
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1248804987476
java.vm.specification.version,sysinfo,,,"1.0",1248804987476
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1248804987476
java.vm.version,sysinfo,,,"14.0-b16",1248804987476
started,bundle,org.eclipse.mylyn.commons.net,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.commons.net",1248804987678
started,bundle,org.eclipse.mylyn.context.core,3.2.1.v20090722-0200-e3x,"org.eclipse.mylyn.context.core",1248804987705
started,bundle,org.eclipse.mylyn.context.ui,3.2.1.v20090722-0200-e3x,"org.eclipse.mylyn.context.ui",1248804987782
started,bundle,org.eclipse.mylyn.commons.ui,3.2.1.v20090722-0200-e3x,"org.eclipse.mylyn.commons.ui",1248804987838
started,bundle,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui",1248804988040
started,bundle,org.eclipse.php.server.core,2.1.0.v20090610-1903,"org.eclipse.php.server.core",1248804988045
started,bundle,org.eclipse.mylyn.bugzilla.core,3.2.1.v20090722-0200-e3x,"org.eclipse.mylyn.bugzilla.core",1248804988104
started,bundle,org.eclipse.php.core,2.1.0.v20090617-2341,"org.eclipse.php.core",1248804988264
